,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,month,Quarter,QYear,Byear
10367,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2015,JUN FY2015,27673,01-06-2015,JUN,Q4,2015,2015
10368,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2015,MAY FY2015,13550,01-05-2015,MAY,Q4,2015,2015
10369,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2022,JUL FY2022,64650,01-07-2016,JUL,Q4,2022,2016
10370,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2022,JUN FY2022,50289,01-06-2016,JUN,Q4,2022,2016
10371,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2022,MAY FY2022,34417,01-05-2016,MAY,Q4,2022,2016
10372,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2002,JUL FY2002,56355,01-07-2017,JUL,Q4,2002,2017
10373,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2002,JUN FY2002,27110,01-06-2017,JUN,Q4,2002,2017
10374,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2002,MAY FY2002,23264,01-05-2017,MAY,Q4,2002,2017
10375,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2008,JUL FY2008,46815,01-07-2018,JUL,Q4,2008,2018
10376,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2008,JUN FY2008,54721,01-06-2018,JUN,Q4,2008,2018
10377,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2008,MAY FY2008,37461,01-05-2018,MAY,Q4,2008,2018
10378,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2007,JUL FY2007,64245,01-07-2019,JUL,Q4,2007,2019
10379,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2007,JUN FY2007,21311,01-06-2019,JUN,Q4,2007,2019
10380,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2007,MAY FY2007,35810,01-05-2019,MAY,Q4,2007,2019
10381,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2011,JUL FY2011,59730,01-07-2020,JUL,Q4,2011,2020
10382,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2011,JUN FY2011,14024,01-06-2020,JUN,Q4,2011,2020
10383,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2011,MAY FY2011,6573,01-05-2020,MAY,Q4,2011,2020
10384,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2012,JUL FY2012,36332,01-07-2021,JUL,Q4,2012,2021
10385,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2012,JUN FY2012,21846,01-06-2021,JUN,Q4,2012,2021
10386,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2012,MAY FY2012,16355,01-05-2021,MAY,Q4,2012,2021
10387,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2015,AUG FY2015,7251,01-08-2015,AUG,Q1,2015,2015
10388,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2015,OCT FY2015,23728,01-10-2015,OCT,Q1,2015,2015
10389,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2015,SEP FY2015,8927,01-09-2015,SEP,Q1,2015,2015
10390,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2022,AUG FY2022,46354,01-08-2016,AUG,Q1,2022,2016
10391,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2022,OCT FY2022,66640,01-10-2016,OCT,Q1,2022,2016
10392,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2022,SEP FY2022,31451,01-09-2016,SEP,Q1,2022,2016
10393,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2002,AUG FY2002,46194,01-08-2017,AUG,Q1,2002,2017
10394,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2002,OCT FY2002,95687,01-10-2017,OCT,Q1,2002,2017
10395,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2002,SEP FY2002,49927,01-09-2017,SEP,Q1,2002,2017
10396,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2008,AUG FY2008,42859,01-08-2018,AUG,Q1,2008,2018
10397,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2008,OCT FY2008,81540,01-10-2018,OCT,Q1,2008,2018
10398,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2008,SEP FY2008,64020,01-09-2018,SEP,Q1,2008,2018
10399,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2007,AUG FY2007,40058,01-08-2019,AUG,Q1,2007,2019
10400,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2007,OCT FY2007,190349,01-10-2019,OCT,Q1,2007,2019
10401,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2007,SEP FY2007,72551,01-09-2019,SEP,Q1,2007,2019
10402,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2011,AUG FY2011,33424,01-08-2020,AUG,Q1,2011,2020
10403,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2011,OCT FY2011,139691,01-10-2020,OCT,Q1,2011,2020
10404,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2011,SEP FY2011,42834,01-09-2020,SEP,Q1,2011,2020
10405,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2012,AUG FY2012,42782,01-08-2021,AUG,Q1,2012,2021
10406,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2012,OCT FY2012,98853,01-10-2021,OCT,Q1,2012,2021
10407,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2012,SEP FY2012,54200,01-09-2021,SEP,Q1,2012,2021
10408,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2022,AUG FY2022,63321,01-08-2022,AUG,Q1,2022,2022
10409,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2022,OCT FY2022,124746,01-10-2022,OCT,Q1,2022,2022
10410,UCEBU,PHONVOC,CP-8841-K9,Q1 FY2022,SEP FY2022,76930,01-09-2022,SEP,Q1,2022,2022
10411,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,DEC FY2015,38124,01-12-2015,DEC,Q2,2015,2015
10412,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,JAN FY2015,26906,01-01-2015,JAN,Q2,2015,2015
10413,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,NOV FY2015,15366,01-11-2015,NOV,Q2,2015,2015
10414,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,DEC FY2022,49787,01-12-2016,DEC,Q2,2022,2016
10415,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,JAN FY2022,64555,01-01-2016,JAN,Q2,2022,2016
10416,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,NOV FY2022,40785,01-11-2016,NOV,Q2,2022,2016
10417,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2002,DEC FY2002,61250,01-12-2017,DEC,Q2,2002,2017
10418,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2002,JAN FY2002,89615,01-01-2017,JAN,Q2,2002,2017
10419,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2002,NOV FY2002,36486,01-11-2017,NOV,Q2,2002,2017
10420,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2008,DEC FY2008,58109,01-12-2018,DEC,Q2,2008,2018
10421,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2008,JAN FY2008,58725,01-01-2018,JAN,Q2,2008,2018
10422,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2008,NOV FY2008,52696,01-11-2018,NOV,Q2,2008,2018
10423,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2007,DEC FY2007,102699,01-12-2019,DEC,Q2,2007,2019
10424,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2007,JAN FY2007,60572,01-01-2019,JAN,Q2,2007,2019
10425,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2007,NOV FY2007,69553,01-11-2019,NOV,Q2,2007,2019
10426,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2011,DEC FY2011,53667,01-12-2020,DEC,Q2,2011,2020
10427,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2011,JAN FY2011,56588,01-01-2020,JAN,Q2,2011,2020
10428,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2011,NOV FY2011,37627,01-11-2020,NOV,Q2,2011,2020
10429,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2012,DEC FY2012,53882,01-12-2021,DEC,Q2,2012,2021
10430,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2012,JAN FY2012,74456,01-01-2021,JAN,Q2,2012,2021
10431,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2012,NOV FY2012,40263,01-11-2021,NOV,Q2,2012,2021
10432,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,DEC FY2022,54639,01-12-2022,DEC,Q2,2022,2022
10433,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,JAN FY2022,72097,01-01-2022,JAN,Q2,2022,2022
10434,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,NOV FY2022,42433,01-11-2022,NOV,Q2,2022,2022
10435,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2014,MAR FY2014,0,01-03-2014,MAR,Q3,2014,2014
10436,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2015,APR FY2015,58326,01-04-2015,APR,Q3,2015,2015
10437,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2015,FEB FY2015,8421,01-02-2015,FEB,Q3,2015,2015
10438,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2015,MAR FY2015,30046,01-03-2015,MAR,Q3,2015,2015
10439,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2022,APR FY2022,68392,01-04-2016,APR,Q3,2022,2016
10440,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2022,FEB FY2022,80204,01-02-2016,FEB,Q3,2022,2016
10441,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2022,MAR FY2022,79308,01-03-2016,MAR,Q3,2022,2016
10442,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2002,APR FY2002,94662,01-04-2017,APR,Q3,2002,2017
10443,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2002,FEB FY2002,42086,01-02-2017,FEB,Q3,2002,2017
10444,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2002,MAR FY2002,61524,01-03-2017,MAR,Q3,2002,2017
10445,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2008,APR FY2008,83915,01-04-2018,APR,Q3,2008,2018
10446,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2008,FEB FY2008,54929,01-02-2018,FEB,Q3,2008,2018
10447,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2008,MAR FY2008,68137,01-03-2018,MAR,Q3,2008,2018
10448,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2007,APR FY2007,61956,01-04-2019,APR,Q3,2007,2019
10449,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2007,FEB FY2007,22856,01-02-2019,FEB,Q3,2007,2019
10450,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2007,MAR FY2007,38990,01-03-2019,MAR,Q3,2007,2019
10451,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2011,APR FY2011,63973,01-04-2020,APR,Q3,2011,2020
10452,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2011,FEB FY2011,45441,01-02-2020,FEB,Q3,2011,2020
10453,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2011,MAR FY2011,82992,01-03-2020,MAR,Q3,2011,2020
10454,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2012,APR FY2012,61065,01-04-2021,APR,Q3,2012,2021
10455,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2012,FEB FY2012,42617,01-02-2021,FEB,Q3,2012,2021
10456,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2012,MAR FY2012,46723,01-03-2021,MAR,Q3,2012,2021
10457,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2014,JUL FY2014,20013,01-07-2014,JUL,Q4,2014,2014
10458,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2014,JUN FY2014,1513,01-06-2014,JUN,Q4,2014,2014
10459,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2014,MAY FY2014,243,01-05-2014,MAY,Q4,2014,2014
10460,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2015,JUL FY2015,109926,01-07-2015,JUL,Q4,2015,2015
10461,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2015,JUN FY2015,51735,01-06-2015,JUN,Q4,2015,2015
10462,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2015,MAY FY2015,33832,01-05-2015,MAY,Q4,2015,2015
10463,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2022,JUL FY2022,154409,01-07-2016,JUL,Q4,2022,2016
10464,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2022,JUN FY2022,68526,01-06-2016,JUN,Q4,2022,2016
10465,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2022,MAY FY2022,55857,01-05-2016,MAY,Q4,2022,2016
10466,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2002,JUL FY2002,129812,01-07-2017,JUL,Q4,2002,2017
10467,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2002,JUN FY2002,79358,01-06-2017,JUN,Q4,2002,2017
10468,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2002,MAY FY2002,70622,01-05-2017,MAY,Q4,2002,2017
10469,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2008,JUL FY2008,128797,01-07-2018,JUL,Q4,2008,2018
10470,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2008,JUN FY2008,57554,01-06-2018,JUN,Q4,2008,2018
10471,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2008,MAY FY2008,104753,01-05-2018,MAY,Q4,2008,2018
10472,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2007,JUL FY2007,89463,01-07-2019,JUL,Q4,2007,2019
10473,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2007,JUN FY2007,52595,01-06-2019,JUN,Q4,2007,2019
10474,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2007,MAY FY2007,44946,01-05-2019,MAY,Q4,2007,2019
10475,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2011,JUL FY2011,68814,01-07-2020,JUL,Q4,2011,2020
10476,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2011,JUN FY2011,20933,01-06-2020,JUN,Q4,2011,2020
10477,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2011,MAY FY2011,19745,01-05-2020,MAY,Q4,2011,2020
10478,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2012,JUL FY2012,55660,01-07-2021,JUL,Q4,2012,2021
10479,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2012,JUN FY2012,34481,01-06-2021,JUN,Q4,2012,2021
10480,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2012,MAY FY2012,36537,01-05-2021,MAY,Q4,2012,2021
10481,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2015,AUG FY2015,5908,01-08-2015,AUG,Q1,2015,2015
10482,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2015,OCT FY2015,12920,01-10-2015,OCT,Q1,2015,2015
10483,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2015,SEP FY2015,6358,01-09-2015,SEP,Q1,2015,2015
10484,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2022,AUG FY2022,32424,01-08-2016,AUG,Q1,2022,2016
10485,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2022,OCT FY2022,72348,01-10-2016,OCT,Q1,2022,2016
10486,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2022,SEP FY2022,26124,01-09-2016,SEP,Q1,2022,2016
10487,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2002,AUG FY2002,24711,01-08-2017,AUG,Q1,2002,2017
10488,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2002,OCT FY2002,80890,01-10-2017,OCT,Q1,2002,2017
10489,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2002,SEP FY2002,40368,01-09-2017,SEP,Q1,2002,2017
10490,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2008,AUG FY2008,34879,01-08-2018,AUG,Q1,2008,2018
10491,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2008,OCT FY2008,46330,01-10-2018,OCT,Q1,2008,2018
10492,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2008,SEP FY2008,52387,01-09-2018,SEP,Q1,2008,2018
10493,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2007,AUG FY2007,80242,01-08-2019,AUG,Q1,2007,2019
10494,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2007,OCT FY2007,169926,01-10-2019,OCT,Q1,2007,2019
10495,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2007,SEP FY2007,64201,01-09-2019,SEP,Q1,2007,2019
10496,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2011,AUG FY2011,31355,01-08-2020,AUG,Q1,2011,2020
10497,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2011,OCT FY2011,88588,01-10-2020,OCT,Q1,2011,2020
10498,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2011,SEP FY2011,112104,01-09-2020,SEP,Q1,2011,2020
10499,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2012,AUG FY2012,20139,01-08-2021,AUG,Q1,2012,2021
10500,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2012,OCT FY2012,122975,01-10-2021,OCT,Q1,2012,2021
10501,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2012,SEP FY2012,44145,01-09-2021,SEP,Q1,2012,2021
10502,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2022,AUG FY2022,31490,01-08-2022,AUG,Q1,2022,2022
10503,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2022,OCT FY2022,69633,01-10-2022,OCT,Q1,2022,2022
10504,UCEBU,PHONVOC,CP-8851-K9,Q1 FY2022,SEP FY2022,34487,01-09-2022,SEP,Q1,2022,2022
10505,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,DEC FY2015,20923,01-12-2015,DEC,Q2,2015,2015
10506,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,JAN FY2015,27520,01-01-2015,JAN,Q2,2015,2015
10507,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,NOV FY2015,11452,01-11-2015,NOV,Q2,2015,2015
10508,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,DEC FY2022,44683,01-12-2016,DEC,Q2,2022,2016
10509,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,JAN FY2022,29992,01-01-2016,JAN,Q2,2022,2016
10510,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,NOV FY2022,59370,01-11-2016,NOV,Q2,2022,2016
10511,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2002,DEC FY2002,50934,01-12-2017,DEC,Q2,2002,2017
10512,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2002,JAN FY2002,43350,01-01-2017,JAN,Q2,2002,2017
10513,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2002,NOV FY2002,46891,01-11-2017,NOV,Q2,2002,2017
10514,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2008,DEC FY2008,58881,01-12-2018,DEC,Q2,2008,2018
10515,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2008,JAN FY2008,91009,01-01-2018,JAN,Q2,2008,2018
10516,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2008,NOV FY2008,39274,01-11-2018,NOV,Q2,2008,2018
10517,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2007,DEC FY2007,72746,01-12-2019,DEC,Q2,2007,2019
10518,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2007,JAN FY2007,62946,01-01-2019,JAN,Q2,2007,2019
10519,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2007,NOV FY2007,82052,01-11-2019,NOV,Q2,2007,2019
10520,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2011,DEC FY2011,55414,01-12-2020,DEC,Q2,2011,2020
10521,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2011,JAN FY2011,69355,01-01-2020,JAN,Q2,2011,2020
10522,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2011,NOV FY2011,30585,01-11-2020,NOV,Q2,2011,2020
10523,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2012,DEC FY2012,47556,01-12-2021,DEC,Q2,2012,2021
10524,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2012,JAN FY2012,40186,01-01-2021,JAN,Q2,2012,2021
10525,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2012,NOV FY2012,34174,01-11-2021,NOV,Q2,2012,2021
10526,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,DEC FY2022,55411,01-12-2022,DEC,Q2,2022,2022
10527,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,JAN FY2022,60374,01-01-2022,JAN,Q2,2022,2022
10528,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,NOV FY2022,62942,01-11-2022,NOV,Q2,2022,2022
10529,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2014,MAR FY2014,0,01-03-2014,MAR,Q3,2014,2014
10530,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2015,APR FY2015,58865,01-04-2015,APR,Q3,2015,2015
10531,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2015,FEB FY2015,14440,01-02-2015,FEB,Q3,2015,2015
10532,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2015,MAR FY2015,26511,01-03-2015,MAR,Q3,2015,2015
10533,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2022,APR FY2022,79694,01-04-2016,APR,Q3,2022,2016
10534,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2022,FEB FY2022,38495,01-02-2016,FEB,Q3,2022,2016
10535,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2022,MAR FY2022,36797,01-03-2016,MAR,Q3,2022,2016
10536,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2002,APR FY2002,80015,01-04-2017,APR,Q3,2002,2017
10537,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2002,FEB FY2002,41315,01-02-2017,FEB,Q3,2002,2017
10538,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2002,MAR FY2002,53007,01-03-2017,MAR,Q3,2002,2017
10539,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2008,APR FY2008,86999,01-04-2018,APR,Q3,2008,2018
10540,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2008,FEB FY2008,37672,01-02-2018,FEB,Q3,2008,2018
10541,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2008,MAR FY2008,55127,01-03-2018,MAR,Q3,2008,2018
10542,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2007,APR FY2007,115759,01-04-2019,APR,Q3,2007,2019
10543,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2007,FEB FY2007,19294,01-02-2019,FEB,Q3,2007,2019
10544,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2007,MAR FY2007,49263,01-03-2019,MAR,Q3,2007,2019
10545,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2011,APR FY2011,72186,01-04-2020,APR,Q3,2011,2020
10546,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2011,FEB FY2011,36952,01-02-2020,FEB,Q3,2011,2020
10547,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2011,MAR FY2011,69249,01-03-2020,MAR,Q3,2011,2020
10548,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2012,APR FY2012,61955,01-04-2021,APR,Q3,2012,2021
10549,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2012,FEB FY2012,45030,01-02-2021,FEB,Q3,2012,2021
10550,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2012,MAR FY2012,27046,01-03-2021,MAR,Q3,2012,2021
10551,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2014,JUL FY2014,23370,01-07-2014,JUL,Q4,2014,2014
10552,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2014,JUN FY2014,495,01-06-2014,JUN,Q4,2014,2014
10553,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2014,MAY FY2014,259,01-05-2014,MAY,Q4,2014,2014
10554,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2015,JUL FY2015,97853,01-07-2015,JUL,Q4,2015,2015
10555,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2015,JUN FY2015,48592,01-06-2015,JUN,Q4,2015,2015
10556,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2015,MAY FY2015,44810,01-05-2015,MAY,Q4,2015,2015
10557,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2022,JUL FY2022,96304,01-07-2016,JUL,Q4,2022,2016
10558,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2022,JUN FY2022,60598,01-06-2016,JUN,Q4,2022,2016
10559,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2022,MAY FY2022,51894,01-05-2016,MAY,Q4,2022,2016
10560,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2002,JUL FY2002,116036,01-07-2017,JUL,Q4,2002,2017
10561,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2002,JUN FY2002,42769,01-06-2017,JUN,Q4,2002,2017
10562,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2002,MAY FY2002,58847,01-05-2017,MAY,Q4,2002,2017
10563,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2008,JUL FY2008,142921,01-07-2018,JUL,Q4,2008,2018
10564,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2008,JUN FY2008,103813,01-06-2018,JUN,Q4,2008,2018
10565,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2008,MAY FY2008,78331,01-05-2018,MAY,Q4,2008,2018
10566,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2007,JUL FY2007,148541,01-07-2019,JUL,Q4,2007,2019
10567,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2007,JUN FY2007,40518,01-06-2019,JUN,Q4,2007,2019
10568,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2007,MAY FY2007,45524,01-05-2019,MAY,Q4,2007,2019
10569,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2011,JUL FY2011,39981,01-07-2020,JUL,Q4,2011,2020
10570,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2011,JUN FY2011,19954,01-06-2020,JUN,Q4,2011,2020
10571,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2011,MAY FY2011,20297,01-05-2020,MAY,Q4,2011,2020
10572,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2012,JUL FY2012,106895,01-07-2021,JUL,Q4,2012,2021
10573,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2012,JUN FY2012,32459,01-06-2021,JUN,Q4,2012,2021
10574,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2012,MAY FY2012,37656,01-05-2021,MAY,Q4,2012,2021
10575,UCEBU,PHONVOC,CP-8861-K9,Q1 FY2015,AUG FY2015,2079,01-08-2015,AUG,Q1,2015,2015
10576,UCEBU,PHONVOC,CP-8861-K9,Q1 FY2015,OCT FY2015,2330,01-10-2015,OCT,Q1,2015,2015
10577,UCEBU,PHONVOC,CP-8861-K9,Q1 FY2015,SEP FY2015,242,01-09-2015,SEP,Q1,2015,2015
